,Country Name,Country Code,Indicator Name,Indicator Code,1962,1967,1972,1977,1982,1987,1992,1997,2002,2007,2012,2017,2018
129,Liberia,LBR,Net migration,SM.POP.NETM,7996.0,7996.0,10996.0,11949.0,0.0,-400000.0,-300000.0,450000.0,-50000.0,175585.0,-20000.0,-25000.0,0.0
130,Libya,LBY,Net migration,SM.POP.NETM,45891.0,48002.0,58665.0,57534.0,113380.0,5490.0,3965.0,-57368.0,-20569.0,-118555.0,-433403.0,-9997.0,0.0
131,St. Lucia,LCA,Net migration,SM.POP.NETM,-9372.0,-7697.0,-9649.0,-8932.0,-8141.0,-4262.0,-4806.0,-948.0,-227.0,2850.0,40.0,40.0,0.0
132,Latin America & Caribbean,LCN,Net migration,SM.POP.NETM,-1455707.0,-1954117.0,-2275443.0,-3233543.0,-3514057.0,-3797563.0,-3328369.0,-4886307.0,-5627335.0,-2497683.0,-1833113.0,-1671839.0,0.0
133,Least developed countries: UN classification,LDC,Net migration,SM.POP.NETM,-887150.0,-910978.0,-4714401.0,-4014041.0,-5916591.0,-3673528.0,1156580.0,-3923419.0,-4028366.0,-9450809.0,-5849388.0,-5247506.0,0.0
134,Low income,LIC,Net migration,SM.POP.NETM,-611424.0,-311272.0,-1733345.0,-3181365.0,-5456080.0,-3289664.0,1196162.0,-2594875.0,-1397124.0,-2792486.0,-6481500.0,-3675622.0,0.0
135,Liechtenstein,LIE,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Sri Lanka,LKA,Net migration,SM.POP.NETM,-47500.0,-38500.0,-145000.0,-237500.0,-395500.0,-137440.0,-255780.0,-461684.0,-449480.0,-520065.0,-484772.0,-449999.0,0.0
137,Lower middle income,LMC,Net migration,SM.POP.NETM,-151925.0,-2029344.0,-2600873.0,-1552302.0,-823346.0,-2898608.0,-5876922.0,-7974776.0,-12139540.0,-16983797.0,-12173175.0,-10438795.0,0.0
138,Low & middle income,LMY,Net migration,SM.POP.NETM,-4334865.0,-4594171.0,-7939927.0,-7360613.0,-7024473.0,-9095727.0,-11144923.0,-14264386.0,-18227834.0,-22296592.0,-15873728.0,-14639694.0,0.0
139,Lesotho,LSO,Net migration,SM.POP.NETM,-25000.0,-22400.0,-24048.0,-6538.0,-25760.0,-62682.0,-46345.0,-74427.0,-40000.0,-40000.0,-25000.0,-19998.0,0.0
140,Late-demographic dividend,LTE,Net migration,SM.POP.NETM,-2619681.0,-1908084.0,-2416541.0,-1567437.0,-1320775.0,-1829528.0,-4364603.0,-1602163.0,-1316001.0,1433173.0,1549148.0,-1098140.0,0.0
141,Lithuania,LTU,Net migration,SM.POP.NETM,24715.0,26314.0,37782.0,38815.0,43804.0,36863.0,-100301.0,-93925.0,-99104.0,-150930.0,-146217.0,-25000.0,0.0
142,Luxembourg,LUX,Net migration,SM.POP.NETM,8527.0,5918.0,15284.0,11846.0,2552.0,12831.0,20040.0,19940.0,14473.0,42279.0,48704.0,25001.0,0.0
143,Latvia,LVA,Net migration,SM.POP.NETM,79651.0,70780.0,54668.0,36327.0,30762.0,41910.0,-116474.0,-46601.0,-72490.0,-86594.0,-83325.0,-50000.0,0.0
144,"Macao SAR, China",MAC,Net migration,SM.POP.NETM,19062.0,33602.0,-10972.0,-10034.0,25146.0,33466.0,21845.0,27867.0,46284.0,42381.0,42350.0,25000.0,0.0
145,St. Martin (French part),MAF,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Morocco,MAR,Net migration,SM.POP.NETM,-240922.0,-477753.0,-497677.0,-293328.0,-320659.0,-418575.0,-466627.0,-559380.0,-654821.0,-565140.0,-307108.0,-257096.0,0.0
147,Monaco,MCO,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Moldova,MDA,Net migration,SM.POP.NETM,100890.0,74449.0,55824.0,-26414.0,-9185.0,-84531.0,-131953.0,-165309.0,-12079.0,-47911.0,-9529.0,-14318.0,0.0
149,Madagascar,MDG,Net migration,SM.POP.NETM,0.0,-8000.0,-19000.0,-30000.0,-10000.0,-10000.0,-9500.0,-8500.0,-7500.0,-7500.0,-7500.0,-7500.0,0.0
150,Maldives,MDV,Net migration,SM.POP.NETM,-581.0,-2904.0,2415.0,0.0,0.0,-2605.0,-3072.0,-1100.0,13811.0,17994.0,21916.0,9758.0,0.0
151,Middle East & North Africa,MEA,Net migration,SM.POP.NETM,-301401.0,-723080.0,-645140.0,257733.0,2789225.0,1100609.0,-1960076.0,-257538.0,744774.0,5148017.0,1023970.0,-330734.0,0.0
152,Mexico,MEX,Net migration,SM.POP.NETM,-411004.0,-620001.0,-899999.0,-1186998.0,-1519000.0,-1785998.0,-1302868.0,-2354719.0,-2911437.0,-246002.0,-300000.0,-300000.0,0.0
153,Marshall Islands,MHL,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Middle income,MIC,Net migration,SM.POP.NETM,-3723441.0,-4282899.0,-6206582.0,-4179248.0,-1568393.0,-5806063.0,-12341085.0,-11669511.0,-16830710.0,-19504106.0,-9392228.0,-10964072.0,0.0
155,North Macedonia,MKD,Net migration,SM.POP.NETM,-40940.0,-28981.0,-61002.0,-14749.0,-72752.0,-98818.0,-100107.0,-4999.0,-14572.0,-7399.0,-8853.0,-4999.0,0.0
156,Mali,MLI,Net migration,SM.POP.NETM,-70243.0,-98235.0,-95585.0,-174998.0,-218064.0,-480652.0,-173489.0,-141950.0,-67110.0,-100823.0,-302449.0,-200000.0,0.0
157,Malta,MLT,Net migration,SM.POP.NETM,-11710.0,-12601.0,-9682.0,-4843.0,2856.0,1159.0,3787.0,6378.0,5521.0,6630.0,9447.0,4501.0,0.0
158,Myanmar,MMR,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,-54656.0,-200000.0,-699993.0,-537998.0,-1247687.0,-1466799.0,-474278.0,-99998.0,0.0
159,Middle East & North Africa (excluding high income),MNA,Net migration,SM.POP.NETM,-801519.0,-1178377.0,-1733108.0,-1303996.0,905809.0,-158672.0,-2123960.0,-761016.0,-1665598.0,-1318048.0,-3206474.0,-2416237.0,0.0
160,Montenegro,MNE,Net migration,SM.POP.NETM,-2001.0,-53773.0,-2001.0,-7401.0,-2001.0,-29965.0,-20249.0,-21588.0,-7999.0,-683.0,-3112.0,-2400.0,0.0
161,Mongolia,MNG,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,-88432.0,-52463.0,-15001.0,-15001.0,-15001.0,-15001.0,0.0
162,Northern Mariana Islands,MNP,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Mozambique,MOZ,Net migration,SM.POP.NETM,-23500.0,-23500.0,-23500.0,87373.0,-373366.0,-1300000.0,650000.0,-50000.0,30004.0,-40000.0,-25000.0,-25000.0,0.0
164,Mauritania,MRT,Net migration,SM.POP.NETM,-1820.0,-2760.0,-5950.0,-9700.0,-16100.0,-30300.0,-29997.0,13000.0,7004.0,10005.0,40000.0,25502.0,0.0
165,Mauritius,MUS,Net migration,SM.POP.NETM,-30869.0,-29156.0,-20463.0,-20617.0,-21632.0,-35977.0,-5611.0,-8858.0,-19372.0,-12079.0,-12079.0,0.0,0.0
166,Malawi,MWI,Net migration,SM.POP.NETM,-61928.0,-61928.0,-52404.0,-33348.0,-28605.0,893196.0,-938900.0,-36820.0,-36820.0,-36820.0,-30000.0,-60000.0,0.0
167,Malaysia,MYS,Net migration,SM.POP.NETM,-48864.0,-134701.0,-131509.0,-6950.0,-71370.0,435408.0,298812.0,494721.0,645533.0,711297.0,781650.0,250000.0,0.0
168,North America,NAC,Net migration,SM.POP.NETM,2007340.0,2157993.0,3712023.0,4364838.0,3778389.0,4303753.0,5215572.0,9373685.0,6233240.0,6263594.0,5645721.0,5600000.0,0.0
169,Namibia,NAM,Net migration,SM.POP.NETM,0.0,-870.0,-2825.0,-44585.0,-29139.0,74791.0,23492.0,35497.0,-50000.0,-50000.0,-1371.0,-2236.0,0.0
170,New Caledonia,NCL,Net migration,SM.POP.NETM,3347.0,1406.0,8190.0,30.0,-3292.0,-488.0,4435.0,6071.0,4771.0,4234.0,5660.0,5664.0,0.0
171,Niger,NER,Net migration,SM.POP.NETM,-11545.0,-11545.0,-13763.0,-18138.0,-92946.0,-91917.0,-2679.0,24056.0,-28497.0,-28497.0,-28497.0,-28497.0,0.0
172,Nigeria,NGA,Net migration,SM.POP.NETM,1021.0,-43347.0,-38526.0,854649.0,-671640.0,-91407.0,-95769.0,-95027.0,-170000.0,-300000.0,-300000.0,-300000.0,0.0
173,Nicaragua,NIC,Net migration,SM.POP.NETM,-14003.0,-18997.0,-37999.0,-58001.0,-110002.0,-150001.0,-120001.0,-145000.0,-173998.0,-155000.0,-135000.0,-106342.0,0.0
174,Netherlands,NLD,Net migration,SM.POP.NETM,11589.0,54636.0,186745.0,145804.0,71525.0,139748.0,186409.0,178553.0,146020.0,65713.0,62687.0,80000.0,0.0
175,Norway,NOR,Net migration,SM.POP.NETM,-2274.0,4178.0,15870.0,20728.0,24805.0,38715.0,46903.0,58773.0,67400.0,163433.0,221814.0,140000.0,0.0
176,Nepal,NPL,Net migration,SM.POP.NETM,-70000.0,-21075.0,-5799.0,-41002.0,-101147.0,-216407.0,76064.0,-464703.0,-797844.0,-1023896.0,-372369.0,-350000.0,0.0
177,Nauru,NRU,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,New Zealand,NZL,Net migration,SM.POP.NETM,54391.0,-2624.0,76678.0,-74794.0,-2908.0,-9418.0,118016.0,42584.0,134629.0,62413.0,90895.0,74403.0,0.0
179,OECD members,OED,Net migration,SM.POP.NETM,3319734.0,2958796.0,5848635.0,4561950.0,3229234.0,5487450.0,9806326.0,11418396.0,12384153.0,15211742.0,12486403.0,13232046.0,0.0
180,Oman,OMN,Net migration,SM.POP.NETM,-10000.0,-5000.0,25470.0,76409.0,81500.0,11169.0,104700.0,-193372.0,15000.0,267000.0,817500.0,605000.0,0.0
181,Other small states,OSS,Net migration,SM.POP.NETM,-85326.0,-36962.0,-34374.0,-88296.0,63878.0,162817.0,-308116.0,-133012.0,320214.0,1097149.0,743771.0,446398.0,0.0
182,Pakistan,PAK,Net migration,SM.POP.NETM,-93268.0,-209978.0,-138106.0,700000.0,1395238.0,139790.0,-1003727.0,-728632.0,-671488.0,-1396377.0,-1181920.0,-1071778.0,0.0
183,Panama,PAN,Net migration,SM.POP.NETM,-11928.0,-12692.0,-12288.0,-14077.0,-12704.0,-9395.0,1954.0,9797.0,16119.0,22244.0,28105.0,31448.0,0.0
184,Peru,PER,Net migration,SM.POP.NETM,-30000.0,-50003.0,-87999.0,-98998.0,-117998.0,-185001.0,-293999.0,-540001.0,-634999.0,-489999.0,-240000.0,-179540.0,0.0
185,Philippines,PHL,Net migration,SM.POP.NETM,364.0,-271845.0,-237734.0,-313636.0,-176673.0,-298756.0,-504878.0,-765620.0,-1097371.0,-1500002.0,-650000.0,-650000.0,0.0
186,Palau,PLW,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Papua New Guinea,PNG,Net migration,SM.POP.NETM,-5997.0,2001.0,-5000.0,-3998.0,-3000.0,-1996.0,-1996.0,-1996.0,-1001.0,-1001.0,-1001.0,-1001.0,0.0
188,Poland,POL,Net migration,SM.POP.NETM,-62544.0,-143114.0,-170903.0,-106595.0,-119193.0,-304973.0,-159999.0,-85199.0,-183471.0,-178456.0,-73997.0,-50002.0,0.0
189,Pre-demographic dividend,PRE,Net migration,SM.POP.NETM,-170737.0,-29787.0,-836277.0,675480.0,-5234145.0,-3991527.0,2157419.0,-3022543.0,-552656.0,-3653097.0,-1589003.0,-2004805.0,0.0
190,Puerto Rico,PRI,Net migration,SM.POP.NETM,-91587.0,-134255.0,-41031.0,-19579.0,-48420.0,-55192.0,-296.0,-30450.0,-145704.0,-138043.0,-103530.0,-70002.0,0.0
191,"Korea, Dem. PeopleÛªs Rep.",PRK,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13932.0,-17190.0,-24681.0,-27013.0,-10156.0,0.0
192,Portugal,PRT,Net migration,SM.POP.NETM,-547884.0,-701600.0,108187.0,198629.0,-66894.0,-147873.0,149122.0,173604.0,178353.0,92133.0,-140000.0,-30001.0,0.0
193,Paraguay,PRY,Net migration,SM.POP.NETM,-70580.0,-65825.0,-58830.0,-46331.0,-21209.0,-17242.0,-31049.0,-43861.0,-46919.0,-117299.0,-86700.0,-82365.0,0.0
194,West Bank and Gaza,PSE,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,35001.0,70001.0,-190000.0,-90001.0,-43751.0,-32816.0,0.0
195,Pacific island small states,PSS,Net migration,SM.POP.NETM,2297.0,-17349.0,-39393.0,-48858.0,-48024.0,-104291.0,-68700.0,-92620.0,-105941.0,-75792.0,-71074.0,-56855.0,0.0
196,Post-demographic dividend,PST,Net migration,SM.POP.NETM,3830510.0,3926856.0,6913766.0,6254636.0,5307152.0,7704786.0,10269008.0,13303931.0,15405871.0,15844854.0,11408223.0,12156364.0,0.0
197,French Polynesia,PYF,Net migration,SM.POP.NETM,3190.0,3344.0,4388.0,3844.0,3650.0,241.0,-4324.0,3483.0,77.0,-3463.0,-4998.0,-500.0,0.0
198,Qatar,QAT,Net migration,SM.POP.NETM,16393.0,21061.0,34368.0,28387.0,102097.0,57517.0,-10132.0,29506.0,213916.0,841300.0,602000.0,200000.0,0.0
199,Romania,ROU,Net migration,SM.POP.NETM,-2001.0,-2001.0,-2001.0,-99999.0,-200000.0,-200000.0,-520001.0,-610000.0,-468204.0,-774651.0,-299997.0,-150000.0,0.0
200,Russian Federation,RUS,Net migration,SM.POP.NETM,-1394343.0,-553217.0,-290289.0,639801.0,1107000.0,906615.0,2519717.0,2308220.0,1735324.0,2157349.0,1017884.0,799998.0,0.0
201,Rwanda,RWA,Net migration,SM.POP.NETM,-140001.0,20000.0,-20000.0,-20000.0,-50002.0,29999.0,-1347866.0,1210134.0,-72601.0,-79101.0,-79101.0,-44999.0,0.0
202,South Asia,SAS,Net migration,SM.POP.NETM,-454109.0,-789458.0,-1131024.0,-580510.0,-2623284.0,-1873468.0,-296025.0,-3508471.0,-4439248.0,-10167795.0,-6663834.0,-6962017.0,0.0
203,Saudi Arabia,SAU,Net migration,SM.POP.NETM,125989.0,187007.0,491874.0,821335.0,1391626.0,730000.0,-110000.0,-350000.0,730000.0,995000.0,1590000.0,590000.0,0.0
204,Sudan,SDN,Net migration,SM.POP.NETM,0.0,0.0,20002.0,180000.0,219998.0,150000.0,653484.0,-633001.0,-546005.0,-1078146.0,-589384.0,-250001.0,0.0
205,Senegal,SEN,Net migration,SM.POP.NETM,50002.0,86522.0,65586.0,-134783.0,-85108.0,-60291.0,-70008.0,-209864.0,-151131.0,-166051.0,-99996.0,-99996.0,0.0
206,Singapore,SGP,Net migration,SM.POP.NETM,428.0,-363.0,5889.0,14266.0,137811.0,119801.0,248927.0,255243.0,435595.0,449245.0,337932.0,298448.0,0.0
207,Solomon Islands,SLB,Net migration,SM.POP.NETM,2348.0,2188.0,2118.0,182.0,0.0,-1832.0,-971.0,-677.0,-4898.0,-11896.0,-11868.0,-12000.0,0.0
208,Sierra Leone,SLE,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,62745.0,-450000.0,-150000.0,500000.0,60000.0,-21000.0,-21000.0,0.0
209,El Salvador,SLV,Net migration,SM.POP.NETM,-24031.0,-44306.0,-90977.0,-164230.0,-231749.0,-256685.0,-265152.0,-326853.0,-312786.0,-285671.0,-240415.0,-202694.0,0.0
210,San Marino,SMR,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Somalia,SOM,Net migration,SM.POP.NETM,-1328.0,1910.0,0.0,1870372.0,-400890.0,-399700.0,-806214.0,-101684.0,-183096.0,-186250.0,-226869.0,-199788.0,0.0
212,Serbia,SRB,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,178348.0,-495902.0,-276331.0,-116385.0,-99999.0,-50000.0,0.0
213,Sub-Saharan Africa (excluding high income),SSA,Net migration,SM.POP.NETM,-299690.0,-279648.0,-959777.0,-843818.0,-1151878.0,-1166607.0,582965.0,-1473138.0,-1082586.0,-1980849.0,-2043930.0,-1723595.0,0.0
214,South Sudan,SSD,Net migration,SM.POP.NETM,0.0,0.0,25000.0,60000.0,150000.0,-405000.0,-1076000.0,400000.0,432000.0,785000.0,425000.0,150000.0,0.0
215,Sub-Saharan Africa,SSF,Net migration,SM.POP.NETM,-300541.0,-280646.0,-959547.0,-844018.0,-1154977.0,-1171902.0,583590.0,-1473273.0,-1080073.0,-1983360.0,-2046131.0,-1724595.0,0.0
216,Small states,SST,Net migration,SM.POP.NETM,-344781.0,-353264.0,-355115.0,-408812.0,-256806.0,-284609.0,-600512.0,-433377.0,54465.0,879195.0,552480.0,269888.0,0.0
217,Sao Tome and Principe,STP,Net migration,SM.POP.NETM,-9152.0,-744.0,-2509.0,-1221.0,-5999.0,-5999.0,-5599.0,-8293.0,-5599.0,-5599.0,-5599.0,-4999.0,0.0
218,Suriname,SUR,Net migration,SM.POP.NETM,-11050.0,-13862.0,-56820.0,-40352.0,-31771.0,-4845.0,-5195.0,-10189.0,-9124.0,-6485.0,-5000.0,-4999.0,0.0
219,Slovak Republic,SVK,Net migration,SM.POP.NETM,-26427.0,-57838.0,-15254.0,-9696.0,-34777.0,-35312.0,-15108.0,-2964.0,1199.0,-8855.0,11346.0,4999.0,0.0
220,Slovenia,SVN,Net migration,SM.POP.NETM,-22059.0,-14950.0,17942.0,34686.0,68363.0,32609.0,-17461.0,1487.0,14998.0,39348.0,16571.0,6002.0,0.0
221,Sweden,SWE,Net migration,SM.POP.NETM,80351.0,130980.0,18798.0,88567.0,29799.0,134569.0,156460.0,58470.0,141723.0,262453.0,253958.0,200000.0,0.0
222,Eswatini,SWZ,Net migration,SM.POP.NETM,-9908.0,-9472.0,-7872.0,-9472.0,-14496.0,17149.0,-38243.0,-12000.0,-46077.0,-6000.0,-6000.0,-9999.0,0.0
223,Sint Maarten (Dutch part),SXM,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Seychelles,SYC,Net migration,SM.POP.NETM,-851.0,-998.0,230.0,-200.0,-3099.0,-5295.0,625.0,-135.0,2513.0,-2511.0,-2201.0,-1000.0,0.0
225,Syrian Arab Republic,SYR,Net migration,SM.POP.NETM,-16000.0,-16000.0,-81501.0,-161672.0,-87001.0,-146501.0,-70000.0,-130000.0,-379910.0,370000.0,-4157896.0,-1240000.0,0.0
226,Turks and Caicos Islands,TCA,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Chad,TCD,Net migration,SM.POP.NETM,-5000.0,-40950.0,-49050.0,-175500.0,-131245.0,1418.0,-10374.0,69444.0,218966.0,75000.0,100000.0,10000.0,0.0
228,East Asia & Pacific (IDA & IBRD countries),TEA,Net migration,SM.POP.NETM,-1290120.0,-871549.0,-1305615.0,-1526815.0,-700822.0,-657805.0,-2868246.0,-1146831.0,-5180685.0,-6801570.0,-3373331.0,-3398749.0,0.0
229,Europe & Central Asia (IDA & IBRD countries),TEC,Net migration,SM.POP.NETM,-189908.0,176565.0,-722017.0,-412027.0,-82107.0,-1764751.0,-3424490.0,-2897849.0,-690580.0,127338.0,1182959.0,1512470.0,0.0
230,Togo,TGO,Net migration,SM.POP.NETM,-77885.0,138923.0,-49999.0,-100000.0,50001.0,-20000.0,-95000.0,80000.0,-9999.0,-9999.0,-9994.0,-9999.0,0.0
231,Thailand,THA,Net migration,SM.POP.NETM,0.0,0.0,402578.0,287226.0,341913.0,513675.0,-607538.0,695804.0,373746.0,59008.0,167314.0,97222.0,0.0
232,Tajikistan,TJK,Net migration,SM.POP.NETM,20827.0,25884.0,-12207.0,-17023.0,-38201.0,-68033.0,-289263.0,-294793.0,-82491.0,-73245.0,-99999.0,-99999.0,0.0
233,Turkmenistan,TKM,Net migration,SM.POP.NETM,26783.0,28147.0,25346.0,-5070.0,-35795.0,-39702.0,43633.0,-64674.0,-125883.0,-62717.0,-50002.0,-25001.0,0.0
234,Latin America & the Caribbean (IDA & IBRD countries),TLA,Net migration,SM.POP.NETM,-1155769.0,-1566506.0,-2040736.0,-3036400.0,-3176351.0,-3636299.0,-3202492.0,-4704511.0,-5346329.0,-2205983.0,-1671733.0,-1500234.0,0.0
235,Timor-Leste,TLS,Net migration,SM.POP.NETM,670.0,864.0,2242.0,-93784.0,10300.0,-4850.0,-4186.0,-156056.0,4020.0,-93744.0,-50004.0,-50004.0,0.0
236,Middle East & North Africa (IDA & IBRD countries),TMN,Net migration,SM.POP.NETM,-723877.0,-894743.0,-1700859.0,-1220296.0,967257.0,-119320.0,-2158961.0,-831017.0,-1475598.0,-1228047.0,-3162723.0,-2383421.0,0.0
237,Tonga,TON,Net migration,SM.POP.NETM,103.0,-3147.0,-7635.0,-7889.0,-12542.0,-10902.0,-11082.0,-8701.0,-8129.0,-8196.0,-8078.0,-4833.0,0.0
238,South Asia (IDA & IBRD),TSA,Net migration,SM.POP.NETM,-454109.0,-789458.0,-1131024.0,-580510.0,-2623284.0,-1873468.0,-296025.0,-3508471.0,-4439248.0,-10167795.0,-6663834.0,-6962017.0,0.0
239,Sub-Saharan Africa (IDA & IBRD countries),TSS,Net migration,SM.POP.NETM,-300541.0,-280646.0,-959547.0,-844018.0,-1154977.0,-1171902.0,583590.0,-1473273.0,-1080073.0,-1983360.0,-2046131.0,-1724595.0,0.0
240,Trinidad and Tobago,TTO,Net migration,SM.POP.NETM,-57936.0,-61563.0,-29357.0,-30858.0,-34278.0,-45071.0,-31973.0,-32545.0,-13159.0,-11303.0,-4999.0,-4499.0,0.0
241,Tunisia,TUN,Net migration,SM.POP.NETM,-142495.0,-96523.0,-97065.0,-72068.0,85582.0,48999.0,140341.0,-36804.0,-139045.0,-32941.0,-65963.0,-20000.0,0.0
242,Turkey,TUR,Net migration,SM.POP.NETM,-149998.0,-179999.0,-239999.0,-259997.0,-69997.0,-100001.0,-119998.0,-99999.0,-39997.0,-50000.0,1627172.0,1525002.0,0.0
243,Tuvalu,TUV,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Tanzania,TZA,Net migration,SM.POP.NETM,26997.0,36024.0,118989.0,-22250.0,37181.0,68208.0,591285.0,-205874.0,-295952.0,-265317.0,-199999.0,-199999.0,0.0
245,Uganda,UGA,Net migration,SM.POP.NETM,125200.0,53330.0,-240530.0,-166660.0,-115340.0,233366.0,119995.0,-45737.0,-5000.0,-135000.0,-150000.0,-150000.0,0.0
246,Ukraine,UKR,Net migration,SM.POP.NETM,454164.0,267629.0,209851.0,104383.0,189092.0,0.0,74421.0,-462264.0,-165445.0,269541.0,-200000.0,-100000.0,0.0
247,Upper middle income,UMC,Net migration,SM.POP.NETM,-3571516.0,-2253555.0,-3605709.0,-2626946.0,-745047.0,-2907455.0,-6464163.0,-3694735.0,-4691170.0,-2520309.0,2780947.0,-525277.0,0.0
248,Uruguay,URY,Net migration,SM.POP.NETM,-6000.0,-34000.0,-136000.0,-60000.0,-30000.0,-30000.0,-20000.0,-26000.0,-104000.0,-50000.0,-30000.0,-15000.0,0.0
249,United States,USA,Net migration,SM.POP.NETM,1829274.0,1549465.0,2940497.0,3926811.0,3402260.0,3428740.0,4516808.0,8612074.0,5206538.0,5033689.0,4500000.0,4500000.0,0.0
250,Uzbekistan,UZB,Net migration,SM.POP.NETM,161059.0,444282.0,70667.0,72079.0,-185170.0,-346421.0,-322777.0,-242636.0,-242297.0,-140130.0,-66469.0,-44314.0,0.0
251,St. Vincent and the Grenadines,VCT,Net migration,SM.POP.NETM,-9326.0,-10014.0,-8792.0,-7257.0,-7345.0,-7103.0,-8682.0,-7948.0,-5200.0,-5122.0,-5000.0,-2996.0,0.0
252,"Venezuela, RB",VEN,Net migration,SM.POP.NETM,18874.0,3172.0,892.0,1094.0,1373.0,891.0,-572.0,-2061.0,-7648.0,-28395.0,-69121.0,-60493.0,0.0
253,British Virgin Islands,VGB,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Virgin Islands (U.S.),VIR,Net migration,SM.POP.NETM,10270.0,3245.0,9407.0,1961.0,-3492.0,-11156.0,-4618.0,-3936.0,-5272.0,-6267.0,-4501.0,-2254.0,0.0
255,Vietnam,VNM,Net migration,SM.POP.NETM,0.0,0.0,0.0,-813123.0,-324942.0,-332327.0,-394236.0,-216001.0,-672334.0,-877681.0,-200002.0,-200000.0,0.0
256,Vanuatu,VUT,Net migration,SM.POP.NETM,67.0,-506.0,1439.0,245.0,-3312.0,-2801.0,-295.0,-7087.0,-502.0,1135.0,604.0,604.0,0.0
257,World,WLD,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Samoa,WSM,Net migration,SM.POP.NETM,-1453.0,-5043.0,-13312.0,-17563.0,-17430.0,-18654.0,-13724.0,-17300.0,-15726.0,-15371.0,-12690.0,-12500.0,0.0
259,Kosovo,XKX,Net migration,SM.POP.NETM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,"Yemen, Rep.",YEM,Net migration,SM.POP.NETM,-100000.0,-245662.0,-353000.0,-75000.0,-50000.0,-50000.0,615000.0,-100000.0,-112150.0,-65768.0,-75010.0,-150000.0,0.0
261,South Africa,ZAF,Net migration,SM.POP.NETM,106550.0,198515.0,226600.0,73316.0,180998.0,-129050.0,739500.0,313500.0,596000.0,627500.0,806500.0,300000.0,0.0
262,Zambia,ZMB,Net migration,SM.POP.NETM,2500.0,-4245.0,26662.0,17573.0,58483.0,2822.0,-22952.0,79445.0,-93014.0,-124044.0,-34490.0,-40000.0,0.0
263,Zimbabwe,ZWE,Net migration,SM.POP.NETM,-15009.0,-42001.0,-45547.0,-152283.0,99068.0,84354.0,-199997.0,-219998.0,-350001.0,-300000.0,-249999.0,-99998.0,0.0
