Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Fiji,FJI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.851771136,1.027300821,1.377555665,1.545165651,1.505926873,2.703645561,2.681394925,1.547168256,1.242106819,1.402903119,1.427340052,1.372112689,1.340140607,
France,FRA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02280684,0.09272355,0.329822066,1.003985028,2.74802476,5.894922018,10.77582628,15.46692273,20.63712425,25.41923583,28.60600652,31.66818481,33.85388487,35.91366493,37.68077916,39.01757257,40.45605529,41.68192162,42.76839447,43.72144909,
Faroe Islands,FRO,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113622017,0.238648496,0.821278192,6.509772968,12.1528425,27.1334973,29.8526255,30.68577911,32.73491766,33.32440783,33.03365701,33.54292525,34.25851847,35.5493223,36.33615848,36.59221858,36.60174478,
"Micronesia, Fed. Sts.",FSM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005617136,0.024395507,0.043316132,0.089890617,0.110394183,,,0.963171711,,,1.989354111,2.972648176,3.137897025,3.019907182,3.577654817,
Gabon,GAB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012799798,0.047646798,0.109042239,0.122020094,0.133159369,0.143190852,0.232991377,0.248870571,0.265158055,0.284605625,0.489745338,0.57578105,0.574144831,0.758566835,0.73906111,
United Kingdom,GBR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089718811,0.559532842,2.285602241,5.226067016,10.22626062,16.41928341,21.40197456,25.41087095,27.88511079,28.50204074,30.25187656,32.26499573,33.7518391,35.64264753,36.49857667,37.7486059,38.67786981,39.30539137,
Georgia,GEO,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009203448,0.019892408,0.030792198,0.041911805,0.053270366,0.608259351,1.064448866,2.583357639,3.498382348,4.311120385,5.957534134,11.27272825,12.77663122,15.04944712,16.77484434,17.60689661,19.7063645,
Ghana,GHA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004288464,0.008838544,0.057652761,0.071351757,0.098632367,0.118813591,0.21248686,0.259332573,0.264764583,0.261118745,0.26024974,0.265136042,0.307004769,0.197026881,
Gibraltar,GIB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.21034106,31.43511404,33.77937435,35.62739791,,38.19260826,45.50952437,47.67495931,50.25310231,
Guinea,GIN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00463213,0.005437161,0.006204866,0.006934443,0.007623559,0.00827025,0.008873885,0.00886203,
"Gambia, The",GMB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002574052,0.004916203,,0.017477565,0.018884885,0.018297592,0.020683758,0.025023434,0.027745023,0.023556949,0.143024592,0.180674457,0.183958703,0.190424685,
Guinea-Bissau,GNB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051417847,0.062650596,0.073436992,0.086351729,0.080834701,0.05936089,0.039709247,0.033793894,
Equatorial Guinea,GNQ,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023768118,0.022721047,0.021704346,0.020727346,0.019799562,0.124697194,0.13537298,0.142500479,0.324614808,0.343626486,0.323212145,0.276874964,0.149642381,
Greece,GRC,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093173279,0.456546822,1.416778248,4.30540526,8.940200408,13.19655502,16.74815455,19.68069208,21.5733526,23.63655523,25.73194774,28.01729043,30.65693808,32.32404149,33.85613668,
Grenada,GRD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.551420176,,0.593243454,3.129705,5.369023523,7.336898809,8.615414221,11.86143284,13.79195048,13.96526291,15.16860856,16.99572274,17.68616021,18.49508065,19.40139959,20.62137723,
Greenland,GRL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209846935,5.83879988,12.51602255,16.17665128,18.52723664,21.13439243,22.10548583,21.87577245,21.02666572,20.15229325,19.14418407,18.44560321,17.73772993,,,
Guatemala,GTM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206978788,0.291109776,0.416049709,0.674693207,1.089674025,1.77028447,,1.835511572,2.26225416,2.723850868,2.829404762,3.051415323,3.13950339,
Guam,GUM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.118918677,,,,,,1.699663215,1.697739491,1.88405524,1.881538346,,,1.870615744,1.863736045,,,,
Guyana,GUY,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266330735,,0.315830714,0.681214609,0.914987803,1.499284715,2.741957015,3.981059394,4.867553731,5.924209418,6.985819387,7.397229805,8.342000285,
High income,HIC,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67319524,3.328399218,5.528457258,7.895947726,10.97719645,14.60826929,18.00165253,21.08142243,22.98323559,24.40414272,25.71512582,26.91000521,27.8664606,28.88538254,29.65770814,30.55181287,31.4757454,32.40784054,
"Hong Kong SAR, China",HKG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169914715,1.314175225,6.669764066,10.65757792,15.37090589,18.69447441,22.31119968,24.29929812,26.18282147,27.52717769,27.88753492,29.40418188,30.85616808,32.53694018,31.73251319,31.26810939,31.70831918,32.40311738,35.958982,36.09110966,
Honduras,HND,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012202893,0.68597634,0.720427349,0.796866635,1.791896123,2.202686827,2.418404658,2.573699683,
Heavily indebted poor countries (HIPC),HPC,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027343683,0.047972704,0.068771627,0.082315226,0.083893292,0.135327515,0.153929155,0.187235314,0.255714675,0.275887548,0.556100611,0.511262419,
Croatia,HRV,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077467346,0.597638643,2.654145435,5.761092219,8.872682225,12.13090716,16.52476663,19.35841917,20.69923964,21.39454061,22.31798263,23.12336745,23.28166371,24.7740173,26.15871711,
Haiti,HTI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.012585121,0.012427017,0.27228282,
Hungary,HUN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033264681,0.307867222,1.096178237,2.606114639,4.064337201,6.46102475,11.92524148,14.51044889,17.721333,19.84872489,21.75116642,23.36880509,24.27671443,26.38934119,26.29622855,27.78837736,28.88444412,30.53057642,
IBRD only,IBD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031041256,0.136089716,0.377357916,0.865595096,1.319714049,1.903836027,2.669246053,3.505146111,4.416515688,5.383450636,6.416495873,7.151866804,7.713906368,8.165328228,10.0901531,11.28018826,13.10406958,
IDA & IBRD total,IBT,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13343277,0.357586281,0.797422703,1.097348304,1.613089526,2.125996171,2.77877457,3.51315165,4.179167351,5.213178125,5.623446306,6.005571851,6.401727423,7.809954437,8.761158005,10.12558386,
IDA total,IDA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014753673,,0.047440628,0.080059049,0.146919176,0.198666716,0.31812074,0.357876855,0.471965619,0.701986203,0.87149354,1.175748484,1.289445416,
IDA blend,IDB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017641913,,0.059927841,0.121941833,0.208098357,0.326029144,,0.528995874,0.586807211,0.788728925,0.944748721,1.118297461,1.284195169,
Indonesia,IDN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001890892,0.006992795,0.017608543,0.027930781,0.037967101,0.047725595,0.084566882,0.334251629,0.41563559,0.778732045,0.940242963,1.113673322,1.198554027,1.29023164,1.332648112,1.542829021,2.001946985,2.354593178,
IDA only,IDX,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040213912,0.055961474,0.110274659,0.131921195,0.192929063,0.260409489,0.411246015,0.655278144,0.835283671,1.204280974,1.292052906,
Isle of Man,IMN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004666452,0.007561797,0.012667732,0.020867821,0.117819946,0.197938391,0.265325911,0.441048628,0.637890186,0.892784109,1.070461941,1.186175525,1.167535683,1.21728847,1.294274358,1.40867811,1.333354912,
Not classified,INX,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266580288,1.032214221,3.683924598,7.65491955,13.05256113,17.25123708,19.85132715,21.37406569,22.04408627,22.96531598,23.77200057,25.39983729,26.86011087,27.86036573,28.78062952,29.43000724,
"Iran, Islamic Rep.",IRN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000266135,0.00098515,0.023786714,0.027175211,,,0.140394464,0.277657833,0.411830281,0.54283243,1.324369,2.807873333,4.975165713,6.665113199,7.837182015,8.327395975,9.477832299,12.39209402,
Iraq,IRQ,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.39E-05,0.000345187,0.000185494,0.000404755,0.0101324,,,,,,,,
Iceland,ISL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029150322,0.840836557,3.684603067,8.505970301,14.43678113,19.15604045,26.44832344,29.27254044,32.77391874,34.10178716,33.87432534,34.09380385,34.50148106,34.84207099,35.91944445,36.42676864,37.68013251,38.5061689,39.86986046,
Israel,ISR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715633988,3.712973522,9.970834011,15.14957812,18.62231693,21.03561236,22.07958328,23.72696519,23.70700182,23.72757512,24.82606826,25.15876845,25.61019191,26.8342994,26.94509685,27.5640553,28.14372769,
Italy,ITA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200720075,0.678185774,1.470543381,3.869500694,8.076799568,11.60072434,14.38293981,17.06546422,18.95094121,20.26184029,21.92879679,22.62169689,23.04114951,23.48490983,24.13749394,25.04053158,26.18760767,27.94205516,
Jamaica,JAM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.120843732,0.333896505,0.331795889,0.98945425,1.639539574,2.472322544,3.342428499,3.488127042,4.001345182,4.141863759,4.179865439,4.331092801,4.937781554,5.295226875,7.969890673,9.928245565,8.273192497,
Jordan,JOR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007875256,0.060085243,0.092573823,0.188308574,0.412155102,0.819347811,1.434123378,2.247180277,3.489106475,4.083264763,3.915699432,3.757163056,3.903053487,3.993311164,3.382604919,3.178979424,3.439279111,
Japan,JPN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025171626,0.169630145,0.67013929,3.002579486,7.347328945,11.64786597,15.25356212,18.15636088,20.58572815,22.02478325,23.42867365,25.56121724,26.52763994,27.77798776,28.13472113,28.77235589,29.48508263,30.37514496,31.15933412,31.79404704,
Kazakhstan,KAZ,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006551856,0.012979403,0.019277472,0.194380665,1.706735314,2.107970064,3.567339256,5.302770124,7.168695615,9.676039713,11.38370282,12.28286336,12.96363736,13.06390087,14.15089753,
Kenya,KEN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014977133,0.047832711,0.04657103,0.008383481,0.045231771,0.016604534,0.127437111,0.124518207,0.165400874,0.221215989,0.286023921,0.315697592,0.58008813,
Kyrgyz Republic,KGZ,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000721344,0.002773195,0.037852856,0.04515918,0.053874497,0.060022506,0.361667364,0.324952474,0.425148787,0.708967292,0.976277183,2.396280803,2.956170213,3.606249598,4.044388148,4.268122519,
Cambodia,KHM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000395735,0.003259908,0.005970891,0.007535681,0.021522152,0.061783941,0.11954893,0.212913819,0.249260242,0.151328742,0.201219934,0.217324565,0.432924557,0.538123238,0.619456338,0.834925871,
Kiribati,KIR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.348767939,0.426479949,0.523304711,0.695855343,0.760679341,0.824143709,0.812184681,0.750377534,0.644953241,0.45266074,0.104086044,0.057694829,0.065293218,
St. Kitts and Nevis,KNA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.072018181,4.227793515,9.172208209,13.37145913,17.8825442,19.28369122,22.06151156,25.54730181,28.37982311,24.2279737,24.71905839,25.01457616,26.08533839,30.16504568,29.91554331,28.90956726,
"Korea, Rep.",KOR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030025237,0.591188987,8.166915374,16.38558619,21.67593456,23.16066089,24.58125819,25.027894,28.71961411,29.98220492,31.44097953,33.10820822,34.69885237,35.90239105,36.5402223,37.34860893,38.10404013,39.57890812,40.47038073,41.57512428,
Kuwait,KWT,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.237039285,0.489776956,0.599321936,0.905822126,1.098117694,1.261958105,1.398093001,1.508102279,1.596345292,1.53431376,1.47286897,1.384162122,1.306141505,1.269018758,1.397430861,2.501860541,3.940841208,
Latin America & Caribbean (excluding high income),LAC,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034465444,0.117833631,0.274521023,0.399256541,1.111062333,1.396296737,2.109970975,3.17045963,4.486977824,5.434633672,6.185204079,7.517532974,7.921352926,8.458469845,9.151282311,9.896241266,10.44397771,11.11619038,
Lao PDR,LAO,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000448056,0.000882674,0.005457049,0.012668061,0.019076313,0.047850448,0.070171891,0.094216168,0.103355387,0.118126272,0.138962519,0.171628933,0.184814841,0.361419417,0.396855716,
Lebanon,LBN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.223551107,2.432470366,4.709362979,7.633807617,8.768455364,9.685636087,9.097625482,20.20493714,21.93048971,21.64261451,,
Liberia,LBR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003003009,0.00393543,0.004711097,0.001547848,0.012531199,0.118517385,0.136651318,0.155568658,0.173392001,0.190198199,
Libya,LBY,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.763941915,1.029234676,1.180067238,1.130216981,1.085788943,1.044227135,1.01223254,0.978355096,2.684144432,4.98853578,
St. Lucia,LCA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86971107,2.34205028,4.275749172,4.338389548,6.622112764,9.175629358,10.86760768,11.87333411,12.27622072,14.05496611,14.06353182,15.98392482,16.04121757,16.73229784,17.77023551,
Latin America & Caribbean,LCN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035080379,0.14190109,0.318090651,0.49307321,1.201911141,1.575561956,2.410818002,3.590335104,4.927869094,5.899987078,6.682775727,8.004146456,8.485455423,9.178260461,9.872285184,10.62646094,11.20105378,11.90888779,
Least developed countries: UN classification,LDC,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033197194,0.044034658,0.093441739,0.110825408,0.152483661,0.20483816,0.345018601,0.577661001,0.753361026,1.102658344,1.149676942,
Low income,LIC,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029084002,0.040587462,0.065995142,0.083950729,0.143958778,0.209560271,0.272640697,0.356540569,0.414860804,0.710214535,0.747737034,
Liechtenstein,LIE,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.224234229,4.370502025,13.7038964,24.72454952,28.49408748,40.20157409,43.75228609,44.68769222,42.35758131,37.48896978,39.44725681,40.76668296,42.044873,41.9645483,42.30605851,42.85902642,
Sri Lanka,LKA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001728965,0.003106095,0.017782698,0.105561801,0.107556852,0.116394633,0.319336095,0.510993976,0.844828261,1.130369392,1.767165639,1.733207896,2.06728788,2.752196468,3.02170412,4.289657154,5.846188879,
Lower middle income,LMC,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012290515,0.020912484,0.037778301,0.107764969,0.216921914,0.323787115,0.525736071,0.783685299,0.9797749,1.247191984,1.359137182,1.46630991,1.65610957,1.897456956,2.172583294,2.35561857,
Low & middle income,LMY,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124443708,0.346272802,0.769806642,1.06319949,1.525544602,1.998516391,2.64302832,3.353558353,4.013538104,5.024019633,5.436670011,5.803274038,6.194686403,7.619895441,8.576997374,9.946370144,
Lesotho,LSO,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001137699,0.002308233,,0.005549146,0.007000245,0.019809737,0.019602549,0.064868814,0.078280209,0.10744507,0.069997693,0.094820074,0.101187891,0.215865124,
Late-demographic dividend,LTE,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009462472,0.048286042,0.233376285,0.672786527,1.528470779,2.250399181,3.270881735,4.49039588,5.783546332,7.229685368,8.672729779,10.50212289,11.71187667,12.66562093,13.47667142,17.17398756,19.36046481,22.99076051,
Lithuania,LTU,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069869534,0.580592983,1.956154491,3.816814438,6.99950243,11.16076631,17.14786489,18.35681091,20.00077633,21.74660182,23.62750379,25.31441312,27.89812547,27.07308213,28.42152223,29.49407014,27.63622562,
Luxembourg,LUX,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276012158,1.313197784,3.431756095,8.078456196,15.3109588,21.24995167,27.10639069,29.5193824,31.45811126,33.15055061,32.64851204,31.87530875,32.4019085,33.57803838,34.46018552,35.27591112,36.78089998,
Latvia,LVA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011911937,0.137153158,0.428726015,0.847133827,2.156653232,2.698510602,4.928674564,15.39941906,18.97470442,21.19573451,20.52417163,21.86014481,23.04234374,24.30438498,25.0480501,25.26784509,26.34590694,26.99031118,
"Macao SAR, China",MAC,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.871771746,2.234290006,3.776821357,6.035897224,9.591199971,14.09775799,18.69314036,21.93190863,23.63555414,24.01273146,24.59750935,25.05482865,25.70453895,26.36074889,27.42921392,28.278769,29.07033538,29.87630247,
St. Martin (French part),MAF,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00677682,0.009087273,0.214252922,0.816281998,1.26940493,1.528731888,1.561003461,1.498920112,1.556632581,1.811406939,2.068594722,2.495035517,2.894832526,3.297193871,3.558793593,3.858095143,
Monaco,MCO,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.493610124,8.213844252,15.02957492,19.84331825,22.83124212,28.11233096,31.96930946,35.03175643,36.25916939,36.67816281,37.20278212,42.45672987,43.0299341,44.49711622,46.67995384,47.91291409,48.34930777,49.76870397,
Moldova,MDA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005710183,0.010008102,0.014310898,0.058300613,0.250018099,0.525776106,1.279014031,2.802594711,4.581620297,6.628896058,8.739068929,10.27367484,11.52679641,12.51112117,13.14303071,13.73046363,14.42358484,
Madagascar,MDG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007208584,0.012113089,0.01744308,0.02224694,0.025487385,0.031512215,0.139068304,0.165444704,0.105278548,0.097771371,0.105987049,0.098009866,
Maldives,MDV,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06455098,0.166441105,0.230975153,1.022469232,1.916480079,3.096081174,4.45118735,4.338492698,4.26681225,4.701824163,4.676038249,5.121075398,4.860292911,5.53891822,6.851803365,8.37302042,
Middle East & North Africa,MEA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17099571,0.325866215,,0.871674173,0.889477383,1.278626725,1.702108218,2.146078395,2.596358684,3.473319979,4.33478902,5.015544503,5.741596012,6.471422924,7.079159531,8.096387162,
